,TimeStamp,interocularDistance,glasses,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk.1,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,FRUSTRATED,TIRED,ENGAGED,CLASS
257,19.92,102.9035,1.0,-21.7273,-10.6519,-1.4059,0.0018,0.0045,0.418,0.0185,0.006,0.1928,30.0918,-4.9375,0.2407,0.0015,0.0172,0.0107,0.0056,0.0121,0.0005,0.0,0.5076,0.0002,15.6126,0.3152,0.0002,50.8901,0.0,90.6329,0.0005,0.0119,0.0172,61.7684,0.2713,0.3502,0.0018,0.0018,0.0018,0.0019,0.0018,0.006,0.0129,0.0019,2.2979,2.2979,0.0018,0.028999999999999998,0,0,1,1
258,20.0,101.735,1.0,-21.8229,-9.9018,-2.2075,0.0018,0.0045,0.4181,0.0127,0.0088,0.1928,57.5518,-11.7434,1.1989,0.0024,0.0193,0.0097,0.0107,0.0171,0.0003,0.0,0.5708,0.0001,38.2194,0.3258,0.0002,61.6882,0.0,91.8313,0.0005,0.0168,0.0241,68.3171,0.5054,0.2928,0.0018,0.0018,0.0018,0.0018,0.0018,0.0088,0.1329,0.0019,2.298,2.298,0.0018,0.0288,0,0,1,1
259,20.04,103.0965,1.0,-22.4062,-10.9214,-3.6344,0.0018,0.0045,0.4176,0.0116,0.0096,0.1927,72.2732,-13.4254,1.7613,0.0032,0.018000000000000002,0.0097,0.0127,0.0202,0.0001,0.0,0.6875,0.0001,43.6806,0.3557,0.0003,67.8405,0.0,90.1653,0.0005,0.0199,0.0286,77.688,0.9257,0.2198,0.0018,0.0018,0.0018,0.0018,0.0018,0.0096,0.5818,0.0019,2.298,2.298,0.0018,0.0287,0,0,1,1
260,20.12,103.181,1.0,-22.1049,-10.5426,-2.4433,0.0018,0.0045,0.4156,0.0107,0.0105,0.1927,89.5657,-14.9212,2.4284,0.0048,0.0148,0.0089,0.0142,0.0295,0.0001,0.0,0.9922,0.0001,48.2636,0.4534,0.0003,79.0585,0.0,90.8169,0.0004,0.0258,0.0317,78.687,1.639,0.2378,0.0018,0.0018,0.0018,0.0018,0.0018,0.0105,3.781,0.0019,2.298,2.298,0.0018,0.0286,0,0,1,1
261,20.2,103.0473,1.0,-22.2201,-10.5014,-2.4907,0.0018,0.0045,0.4142,0.0096,0.0118,0.1927,94.1495,-16.9097,3.7392,0.0053,0.0112,0.0093,0.0154,0.027999999999999997,0.0001,0.0,1.3494,0.0,54.4973,0.503,0.0004,84.9737,0.0,90.8854,0.0003,0.0297,0.0298,82.0406,2.7251,0.2153,0.0018,0.0018,0.0018,0.0018,0.0018,0.0118,9.147,0.0019,2.298,2.298,0.0018,0.0285,0,0,1,1
262,20.28,100.9447,1.0,-22.335,-8.3201,0.1333,0.0018,0.0045,0.3937,0.0081,0.0141,0.1926,96.5302,-20.1499,7.1186,0.01,0.0073,0.0102,0.0187,0.0353,0.0001,0.0,1.8806,0.0,64.0042,1.3162,0.0005,90.1284,4.4856,93.9117,0.0004,0.0647,0.045,88.6237,3.5809,0.2084,0.0018,0.0018,0.0018,0.0018,0.0018,0.0141,15.6093,0.0021,2.298,2.298,0.0018,0.0284,0,0,1,1
263,20.36,99.4454,1.0,-20.719,-9.0344,0.4578,0.0018,0.0045,0.3439,0.0059,0.0187,0.1926,97.7763,-25.7637,20.3241,0.0201,0.0048,0.0131,0.0243,0.0464,0.0,0.0,1.8327,0.0,80.8273,3.4537,0.0007,94.4427,2.6667,93.0417,0.0004,0.2057,0.0702,90.8992,3.9841,0.191,0.0018,0.0018,0.0018,0.0018,0.0018,0.0187,18.6473,0.0083,2.2981,2.2981,0.0018,0.0284,0,0,1,1
264,20.44,102.1693,1.0,-20.3677,-8.6599,-1.8002,0.0018,0.0045,0.3564,0.0071,0.0152,0.1926,97.1368,-22.2554,10.7877,0.0209,0.0032,0.0166,0.025,0.0678,0.0001,0.0,1.0393,0.0001,70.3556,2.9711,0.0018,92.0027,0.0,93.5113,0.0004,0.1898,0.0857,85.74700000000001,3.5332,0.1822,0.0018,0.0018,0.0018,0.0018,0.0018,0.0152,18.8231,0.1074,2.2981,2.2981,0.0018,0.0283,0,0,1,1
265,20.52,102.9761,1.0,-20.9557,-8.4367,-1.016,0.0018,0.0045,0.3497,0.0116,0.0091,0.1927,95.2264,-13.2665,1.3953,0.0176,0.0027,0.0206,0.0166,0.0501,0.0001,0.0,0.7586,0.0001,40.3376,3.2303,0.0041,87.00399999999999,0.0,93.777,0.0005,0.1118,0.0637,75.0734,2.6511,0.1865,0.0018,0.0018,0.0018,0.0018,0.0018,0.0091,19.8171,0.1292,2.2981,2.2981,0.0018,0.0283,0,0,1,1
266,20.6,102.6137,1.0,-21.2609,-7.7872,-0.7274,0.0018,0.0045,0.3708,0.017,0.0062,0.1928,87.7567,-6.2862,0.294,0.013999999999999999,0.0029,0.0249,0.0149,0.0359,0.0001,0.0,0.3411,0.0001,18.3935,2.2944,0.0085,77.3681,0.0,94.4933,0.0004,0.0797,0.0509,58.4828,1.9719,0.1567,0.0018,0.0018,0.0018,0.0018,0.0018,0.0062,22.1377,0.1381,2.2982,2.2982,0.0018,0.0283,0,0,1,1
267,20.68,102.8393,1.0,-21.2246,-6.2767,-0.5018,0.0018,0.0045,0.3661,0.0176,0.006,0.193,67.0983,-5.6267,0.2499,0.0143,0.0027,0.033,0.011000000000000001,0.033,0.0001,0.0,0.1958,0.0002,16.1163,2.4727,0.0127,65.5388,0.0,95.8698,0.0005,0.0377,0.0346,59.0807,1.8062,0.1097,0.0018,0.0018,0.0018,0.0018,0.0018,0.006,22.4138,0.1406,2.2982,2.2982,0.0018,0.0282,0,0,1,1
268,20.76,104.5172,1.0,-21.7462,-7.2209,-0.8451,0.0018,0.0045,0.3749,0.0199,0.0053,0.193,26.1615,-3.4381,0.1532,0.0129,0.0029,0.0303,0.009000000000000001,0.0357,0.0002,0.0,0.113,0.0003,9.2507,2.0933,0.015,49.0655,0.0,95.0538,0.0004,0.019,0.0277,43.3998,1.4718,0.0813,0.0018,0.0018,0.0018,0.0018,0.0018,0.0053,22.4211,0.1435,2.2982,2.2982,0.0018,0.0282,0,0,1,1
269,20.84,104.54,1.0,-21.1659,-7.209,-0.9331,0.0018,0.0045,0.4091,0.0223,0.0048,0.1931,2.4857,-1.3844,0.1035,0.0066,0.0039,0.0305,0.0048,0.0393,0.0002,0.0001,0.0669,0.0005,3.7444,0.7589,0.0173,24.2916,0.0,95.0649,0.0004,0.0062,0.0167,20.4458,0.9365,0.0595,0.0018,0.0018,0.0018,0.0018,0.0018,0.0048,22.4202,0.1436,2.2982,2.2982,0.0018,0.0282,0,0,1,1
270,20.92,104.2169,1.0,-20.8801,-7.8525,-0.785,0.0018,0.0045,0.4227,0.0234,0.0046,0.1931,0.4856,-0.4765,0.0864,0.0036,0.0057,0.0262,0.0023,0.0429,0.0003,0.0001,0.0395,0.0009,1.2214,0.2616,0.0176,8.7302,0.0,94.425,0.0005,0.002,0.0089,8.9097,0.6072,0.042,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,22.4194,0.1436,2.2982,2.2982,0.0018,0.0282,0,0,1,1
271,21.0,103.6432,1.0,-20.9263,-7.626,-1.1366,0.0018,0.0045,0.4238,0.0236,0.0046,0.193,0.3303,-0.3515,0.0842,0.0022,0.0079,0.0212,0.0017,0.0423,0.0004,0.0003,0.035,0.0017,0.8459,0.2187,0.0165,5.0882,0.0,94.6586,0.0006,0.0014,0.0063,6.5077,0.4021,0.0297,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,22.4084,0.1436,2.2982,2.2982,0.0018,0.0282,0,0,1,1
272,21.04,104.6217,1.0,-20.9277,-7.1209,-0.3892,0.0018,0.0045,0.4258,0.0238,0.0046,0.193,0.2403,-0.2302,0.0824,0.0015,0.0084,0.0181,0.0013,0.0413,0.0007,0.0006,0.0203,0.0033,0.5503,0.1217,0.0142,2.0838,0.0,95.1469,0.0007,0.0009,0.0054,5.0721,0.2702,0.0221,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,22.2884,0.1436,2.2982,2.2982,0.0018,0.0281,0,0,1,1
273,21.12,104.9634,1.0,-20.1561,-6.9712,-0.0503,0.0018,0.0045,0.4266,0.0239,0.0046,0.193,0.217,-0.1546,0.0811,0.0016,0.0095,0.0168,0.0008,0.0429,0.0012,0.0012,0.0174,0.0078,0.3308,0.0869,0.0147,1.124,0.0,95.2834,0.0012,0.0008,0.0047,3.4256,0.1787,0.0198,0.0018,0.0018,0.0018,0.0018,0.0018,0.0046,21.8394,0.1436,2.2982,2.2982,0.0018,0.0281,0,0,1,1
274,21.2,105.6183,1.0,-19.645,-5.6993,0.0527,0.0018,0.0045,0.4278,0.024,0.0045,0.193,0.2032,-0.0691,0.0798,0.0009,0.01,0.0166,0.0006,0.0401,0.0016,0.0028,0.0064,0.0116,0.1114,0.0302,0.0151,0.5009,0.0,96.3036,0.0017,0.0008,0.0045,1.0917,0.1154,0.013000000000000001,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,18.6403,0.1436,2.2982,2.2982,0.0018,0.0281,0,0,1,1
275,21.28,105.5859,1.0,-20.155,-4.4058,-0.0439,0.0018,0.0045,0.4281,0.024,0.0045,0.193,0.19899999999999998,-0.0366,0.0796,0.0007,0.01,0.0167,0.0005,0.0381,0.0026,0.0048,0.0023,0.0198,0.021,0.0122,0.0167,0.3051,0.0,97.1219,0.0016,0.0007,0.0042,0.4698,0.0726,0.0106,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,13.2742,0.1435,2.2982,2.2982,0.0018,0.0281,0,0,1,1
276,21.36,104.4513,1.0,-21.8223,-3.8706,-1.0004,0.0018,0.0045,0.4279,0.024,0.0045,0.1931,0.1972,-0.0322,0.0794,0.0005,0.0097,0.0221,0.0006,0.0353,0.0041,0.0073,0.0009,0.03,0.0089,0.0072,0.016,0.2209,0.0,97.4065,0.002,0.0006,0.0038,0.3467,0.0505,0.0089,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,6.812,0.1434,2.2981,2.2981,0.0018,0.0281,0,0,1,1
277,21.44,106.2535,1.0,-20.3846,-1.9467,-0.2642,0.0018,0.0045,0.4278,0.024,0.0045,0.1931,0.1966,-0.0326,0.0794,0.0004,0.0084,0.0276,0.0005,0.0336,0.0063,0.0113,0.0004,0.0406,0.0043,0.0043,0.0147,0.1919,0.0,98.2201,0.0018,0.0004,0.0037,0.1482,0.0356,0.0079,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,3.7739999999999996,0.1372,2.2981,2.2981,0.0018,0.0281,0,0,1,1
278,21.52,104.3746,1.0,-22.287,-2.5869,-0.2775,0.0018,0.0045,0.4283,0.024,0.0045,0.1931,0.1966,-0.0394,0.0796,0.0003,0.0093,0.0278,0.0005,0.0424,0.008,0.0141,0.0002,0.0601,0.0025,0.0034,0.0076,0.1915,0.0,97.9819,0.0017,0.0004,0.0041,0.0848,0.0298,0.006999999999999999,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,3.5981,0.0381,2.2981,2.2981,0.0018,0.0281,0,0,1,1
279,21.6,104.2798,1.0,-21.3443,-2.9029,-0.8799,0.0018,0.0045,0.4285,0.024,0.0045,0.193,0.1984,-0.0422,0.0797,0.0003,0.0096,0.0294,0.0004,0.0465,0.0078,0.0162,0.0001,0.0757,0.0014,0.0027,0.0044,0.278,0.0,97.8531,0.0017,0.0004,0.0043,0.0394,0.0302,0.0054,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,2.6042,0.0163,2.2981,2.2981,0.0018,0.0281,0,0,1,1
280,21.68,104.1582,1.0,-22.8862,-2.9915,-0.7776,0.0018,0.0045,0.4296,0.024,0.0045,0.193,0.2018,-0.0535,0.0798,0.0003,0.0103,0.0275,0.0004,0.0689,0.0081,0.0154,0.0001,0.0718,0.0017,0.0035,0.0026,0.4347,0.0,97.8155,0.0016,0.0007,0.0052,0.0264,0.0291,0.005,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.2835,0.0074,2.298,2.298,0.0018,0.027999999999999997,0,0,1,1
281,21.76,104.1534,1.0,-23.1207,-3.2708,-1.4217,0.0018,0.0045,0.4296,0.024,0.0045,0.193,0.207,-0.0548,0.0798,0.0004,0.0135,0.0211,0.0005,0.0697,0.0088,0.0138,0.0001,0.0702,0.0019,0.0063,0.0024,0.6786,0.0,97.6929,0.0014,0.001,0.0058,0.0249,0.0213,0.0058,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0074,0.0049,2.298,2.298,0.0018,0.027999999999999997,0,0,1,1
282,21.84,105.0358,1.0,-22.1313,-2.0885,-0.4101,0.0018,0.0045,0.4304,0.024,0.0045,0.193,0.2108,-0.063,0.0799,0.0006,0.0167,0.0176,0.0004,0.085,0.0095,0.0128,0.0001,0.0738,0.0021,0.0082,0.0025,0.8504,0.0,98.1699,0.0019,0.0021,0.0072,0.0188,0.0176,0.0063,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.002,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
283,21.92,104.6558,1.0,-22.1714,-3.455,-1.1822,0.0018,0.0045,0.4296,0.0241,0.0045,0.1929,0.212,-0.0583,0.0798,0.0006,0.0193,0.0129,0.0004,0.0722,0.0104,0.0122,0.0001,0.0779,0.0024,0.0106,0.0021,0.9026,0.0,97.6084,0.002,0.0018,0.0076,0.0144,0.018000000000000002,0.0061,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
284,22.0,104.7657,1.0,-20.4635,-3.3582,-0.4352,0.0018,0.0045,0.4302,0.0241,0.0045,0.1929,0.2116,-0.0709,0.0799,0.0007,0.0265,0.0091,0.0006,0.0848,0.0121,0.0139,0.0002,0.0725,0.0036,0.0162,0.0021,0.8829,0.0,97.6532,0.0024,0.002,0.0073,0.0168,0.0165,0.0065,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
285,22.04,106.0847,1.0,-19.9793,-2.9766,0.3895,0.0018,0.0045,0.4297,0.0241,0.0045,0.1929,0.2082,-0.068,0.0799,0.0008,0.0292,0.0093,0.0006,0.0767,0.0143,0.0122,0.0002,0.0763,0.0034,0.0173,0.0021,0.7295,0.0,97.8219,0.0033,0.0012,0.0059,0.0125,0.0161,0.0078,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
286,22.12,104.2293,1.0,-20.9405,-4.2265,-0.9171,0.0018,0.0045,0.429,0.0241,0.0045,0.193,0.2072,-0.0663,0.0797,0.0009,0.0389,0.0082,0.0007,0.0655,0.0153,0.0108,0.0002,0.0627,0.0043,0.0221,0.002,0.6845,0.0,97.2205,0.0053,0.0017,0.0054,0.0138,0.0149,0.008,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
287,22.2,105.2423,1.0,-19.1659,-3.7165,-0.3574,0.0018,0.0045,0.4291,0.0241,0.0045,0.193,0.2047,-0.0647,0.0796,0.0008,0.0361,0.0068,0.0007,0.0648,0.0154,0.011000000000000001,0.0002,0.0479,0.0058,0.0174,0.002,0.5738,0.0,97.4832,0.0062,0.001,0.0043,0.0104,0.0124,0.0084,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
288,22.28,104.5317,1.0,-18.4711,-4.513999999999999,-1.3471,0.0018,0.0045,0.431,0.0241,0.0045,0.1929,0.2014,-0.0827,0.0799,0.0011,0.0249,0.0073,0.0009,0.0998,0.0146,0.0111,0.0003,0.0554,0.0228,0.0169,0.0019,0.4162,0.006,97.0608,0.0057,0.0022,0.0075,0.0104,0.0112,0.0092,0.0018,0.0018,0.0018,0.0018,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
289,22.36,102.1633,1.0,-16.346,-6.0428,-0.3365,0.0018,0.0045,0.4345,0.024,0.0045,0.1928,0.2001,-0.1534,0.0808,0.0014,0.0148,0.0092,0.0013,0.1696,0.0134,0.0114,0.0004,0.07200000000000001,0.1506,0.0254,0.0016,0.3578,3.9051,96.0511,0.0036,0.0059,0.0115,0.0184,0.0117,0.0104,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
290,22.44,105.4603,1.0,-15.0191,-4.1173,-0.172,0.0018,0.0045,0.4398,0.0239,0.0046,0.1928,0.1994,-0.2791,0.083,0.002,0.0114,0.0098,0.0019,0.2667,0.0167,0.0104,0.0005,0.1051,0.4279,0.0282,0.0014,0.3248,0.0073,97.2789,0.0033,0.0222,0.0197,0.0261,0.0116,0.0127,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0,0.0019,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
291,22.52,105.6202,1.0,-15.8758,-4.5360000000000005,-0.9157,0.0018,0.0045,0.4358,0.0239,0.0045,0.1928,0.198,-0.1813,0.0815,0.0019,0.0074,0.013999999999999999,0.0015,0.191,0.0175,0.012,0.0005,0.12300000000000001,0.2411,0.0261,0.0012,0.2595,0.0,97.0482,0.0028,0.031,0.0242,0.0284,0.01,0.0142,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0021,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
292,22.6,106.4391,1.0,-16.6463,-3.4734,-0.6778,0.0018,0.0045,0.4321,0.024,0.0045,0.1929,0.1965,-0.0849,0.0806,0.0018,0.0069,0.0163,0.0012,0.1204,0.0193,0.0139,0.0005,0.1578,0.0623,0.0268,0.0012,0.187,0.0,97.5998,0.002,0.0557,0.0287,0.0349,0.0088,0.0162,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0024,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
293,22.68,104.6563,1.0,-16.4129,-5.7611,-1.7335,0.0018,0.0045,0.43,0.024,0.0045,0.1929,0.1962,-0.0624,0.0805,0.0014,0.0052,0.0155,0.0012,0.0793,0.02,0.0142,0.0005,0.1883,0.0334,0.0226,0.0013,0.1704,0.0,96.2594,0.0012,0.0367,0.0283,0.0323,0.006999999999999999,0.0183,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0029,2.2978,2.2978,0.0018,0.027999999999999997,0,0,1,1
294,22.76,104.4934,1.0,-15.9742,-5.2836,-1.5866,0.0018,0.0045,0.4285,0.024,0.0045,0.1929,0.1956,-0.0589,0.0807,0.0012,0.0047,0.0207,0.0011,0.0541,0.0193,0.0169,0.0004,0.2485,0.0536,0.0241,0.0014,0.1448,0.0,96.5884,0.0013,0.0342,0.0283,0.0412,0.0054,0.0191,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0038,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
295,22.84,104.9179,1.0,-14.0194,-5.4589,-1.1231,0.0018,0.0045,0.428,0.024,0.0045,0.1929,0.1955,-0.0836,0.0813,0.0005,0.0064,0.0223,0.0008,0.0415,0.0221,0.0178,0.0004,0.3695,0.1215,0.0196,0.0014,0.1363,0.0,96.471,0.0014,0.0118,0.0152,0.0548,0.0044,0.0229,0.0018,0.0018,0.0018,0.0019,0.0018,0.0045,0.0,0.0039,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
296,22.92,103.9799,1.0,-12.7772,-5.0435,-1.3772,0.0018,0.0045,0.4281,0.0239,0.0046,0.1929,0.1954,-0.1619,0.0818,0.0002,0.0105,0.0173,0.0007,0.0391,0.0244,0.0178,0.0004,0.4465,0.3736,0.012,0.0012,0.1326,0.0,96.7431,0.0016,0.0031,0.01,0.0474,0.0036,0.0267,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0,0.0039,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
297,23.0,103.9094,1.0,-12.0719,-6.9799,-1.5517,0.0018,0.0045,0.4281,0.0238,0.0046,0.1929,0.1953,-0.2237,0.0829,0.0001,0.0143,0.0178,0.0006,0.0357,0.0291,0.0182,0.0004,0.6493,0.5714,0.0099,0.0012,0.1257,0.0,95.2755,0.0012,0.0008,0.0062,0.048,0.0034,0.0353,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0,0.0039,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
298,23.04,103.1526,1.0,-10.0947,-6.7706,-1.3229,0.0018,0.0045,0.4279,0.0238,0.0046,0.1929,0.1953,-0.2858,0.0838,0.0001,0.0223,0.0133,0.0008,0.032,0.0287,0.0148,0.0006,0.7962,0.7829999999999999,0.0111,0.0011,0.1292,0.0,95.4604,0.0009,0.0005,0.0061,0.0671,0.0035,0.0472,0.0018,0.0018,0.0018,0.0019,0.0018,0.0046,0.0,0.0039,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
299,23.12,103.2772,1.0,-10.6497,-7.2245,-1.9056,0.0018,0.0045,0.428,0.0234,0.0047,0.1929,0.1956,-0.5764,0.0897,0.0001,0.0254,0.0093,0.0014,0.0345,0.0287,0.0135,0.001,0.9703,1.7464,0.0113,0.0011,0.1438,0.0,95.0504,0.0008,0.0005,0.0082,0.0893,0.0034,0.0715,0.0018,0.0018,0.0018,0.0019,0.0018,0.0047,0.0,0.0039,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
300,23.2,102.507,1.0,-10.5182,-8.3488,-2.75,0.0018,0.0045,0.4277,0.0225,0.0048,0.1929,0.1964,-1.2548,0.1054,0.0001,0.0338,0.0081,0.0018,0.0292,0.027999999999999997,0.0111,0.0021,1.2327,4.0118,0.0135,0.001,0.1796,0.0,93.8788,0.0008,0.0009,0.0131,0.1385,0.0034,0.1091,0.0018,0.0018,0.0018,0.002,0.0018,0.0048,0.0,0.004,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
301,23.28,103.9733,1.0,-11.0102,-8.1478,-3.0404,0.0018,0.0045,0.4275,0.0188,0.0058,0.193,0.2003,-4.5268,0.2294,0.0002,0.0494,0.0059,0.0024,0.0256,0.0254,0.0069,0.005,1.3186,14.9217,0.0125,0.001,0.3659,0.0,94.1057,0.0005,0.0016,0.0205,0.1612,0.0041,0.18899999999999997,0.0018,0.0018,0.0018,0.002,0.0018,0.0058,0.0,0.004,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
302,23.36,104.4112,1.0,-9.6059,-9.1744,-2.8984,0.0018,0.0045,0.4271,0.0176,0.0062,0.193,0.2047,-5.6621,0.3005,0.0003,0.0496,0.0056,0.0031,0.0198,0.0253,0.0045,0.0079,1.5665,18.7169,0.0143,0.0011,0.5699,0.0,92.8583,0.0005,0.002,0.0273,0.1577,0.0045,0.3014,0.0018,0.0018,0.0018,0.002,0.0018,0.0062,0.0,0.004,2.2979,2.2979,0.0018,0.027999999999999997,0,0,1,1
303,23.44,104.3676,1.0,-11.6067,-9.0805,-2.2883,0.0018,0.0045,0.4267,0.0164,0.0067,0.193,0.2116,-6.9678,0.4095,0.0007,0.0503,0.0065,0.0032,0.0181,0.0239,0.0027,0.0133,1.5698,23.0664,0.0218,0.0013,0.8821,0.0,92.9818,0.0005,0.0021,0.033,0.1909,0.0048,0.4653,0.0018,0.0018,0.0018,0.0021,0.0018,0.0067,0.0,0.004,2.2979,2.2979,0.0018,0.0281,0,0,1,1
304,23.52,104.5955,1.0,-11.0315,-8.3773,-1.8891,0.0018,0.0045,0.4262,0.0145,0.0075,0.193,0.2152,-9.2099,0.6967,0.0011,0.0464,0.0056,0.0035,0.015,0.0155,0.0021,0.0236,1.4401,30.5508,0.026000000000000002,0.0014,1.0413,0.0,93.8459,0.0004,0.002,0.04,0.2316,0.0052,0.5908,0.0018,0.0018,0.0018,0.0021,0.0018,0.0075,0.0,0.0039,2.2979,2.2979,0.0018,0.0281,0,0,1,1
305,23.6,104.3607,1.0,-10.4755,-8.4566,-2.2697,0.0018,0.0045,0.426,0.0131,0.0084,0.1929,0.2172,-11.0628,1.0789,0.0019,0.0396,0.0061,0.0053,0.0137,0.0125,0.0015,0.0363,1.9223,36.7294,0.0282,0.0013,1.1319,0.0,93.7536,0.0003,0.0026,0.0514,0.3352,0.0073,0.7595,0.0018,0.0018,0.0018,0.0022,0.0018,0.0084,0.0,0.0038,2.2979,2.2979,0.0018,0.0282,0,0,1,1
306,23.68,104.2508,1.0,-9.8638,-7.4223,-2.4553,0.0018,0.0045,0.4255,0.0161,0.0068,0.1929,0.2099,-7.2785,0.4404,0.0023,0.0338,0.0069,0.0047,0.0127,0.0114,0.0012,0.0497,2.012,24.0961,0.0437,0.0012,0.8084,0.0,94.8609,0.0002,0.0015,0.0468,0.6261,0.0105,0.7683,0.0018,0.0018,0.0018,0.0022,0.0018,0.0068,0.0,0.0035,2.2978,2.2978,0.0018,0.0282,0,0,1,1
307,23.76,104.2036,1.0,-13.6996,-6.9373,-4.0101,0.0018,0.0045,0.4242,0.0191,0.0057,0.1929,0.2335,-4.2135,0.2124,0.0029,0.0258,0.0082,0.0034,0.0141,0.0079,0.001,0.0466,1.7001,13.8512,0.0899,0.0008,1.8161,0.0,95.3138,0.0002,0.0011,0.0329,1.3737,0.0175,0.6713,0.0018,0.0018,0.0018,0.0023,0.0018,0.0057,0.0,0.003,2.2978,2.2978,0.0018,0.0283,0,0,1,1
308,23.84,102.7797,1.0,-16.1914,-3.7567,-2.8382,0.0018,0.0045,0.4228,0.0218,0.005,0.1929,0.3565,-1.82,0.12,0.0034,0.0169,0.011000000000000001,0.0021,0.0176,0.0051,0.0009,0.0312,1.2584,5.8451,0.1445,0.0007,5.8081,0.0,97.4634,0.0002,0.0013,0.0268,2.6351,0.0277,0.573,0.0018,0.0018,0.0018,0.0023,0.0018,0.005,0.0,0.0021,2.2978,2.2978,0.0018,0.0283,0,0,1,1
309,23.92,102.5554,1.0,-17.2003,-5.233,-4.4874,0.0018,0.0045,0.4219,0.0228,0.0048,0.1929,0.9856,-1.0003,0.0986,0.005,0.0125,0.0143,0.0014,0.022000000000000002,0.0028,0.0008,0.024,0.8617,3.09,0.1837,0.0007,15.4406,0.0,96.6216,0.0002,0.0032,0.0238,4.0478,0.0449,0.4734,0.0018,0.0018,0.0018,0.0023,0.0018,0.0048,0.0,0.0021,2.2978,2.2978,0.0018,0.0283,0,0,1,1
310,24.0,103.0035,1.0,-18.1894,-5.0563,-3.4427,0.0018,0.0045,0.4222,0.0231,0.0047,0.1929,4.4314,-0.7552,0.0931,0.0077,0.0093,0.0179,0.001,0.0343,0.0018,0.0008,0.0154,0.6228,2.2689,0.1957,0.0008,29.924,0.0,96.7351,0.0003,0.006999999999999999,0.0233,5.5222,0.0719,0.3632,0.0018,0.0018,0.0018,0.0023,0.0018,0.0047,0.0001,0.0021,2.2978,2.2978,0.0018,0.0284,0,0,1,1
